Job_Title,Company,Date_Posted,Salary_USD,Location_City,Location_Country,Work_Type,Experience_Level,Primary_Skill,Secondary_Skill,Remote_Allowed
Prompt Engineer,BotWorks,2025-04-25,125835,San Francisco,USA,Hybrid,Junior,TensorFlow,MLOps,True
NLP Engineer,NeuralFlow,2024-12-07,276956,Toronto,Canada,Hybrid,Executive,RAG,MLOps,True
Data Scientist,BotWorks,2023-03-09,219859,San Francisco,USA,Hybrid,Senior,NLP,Azure AI,True
Chief AI Officer,OpenAI Systems,2024-01-03,145194,Toronto,Canada,Onsite,Senior,TensorFlow,MLOps,False
AI Research Scientist,BotWorks,2025-08-17,135307,London,UK,Remote,Senior,Transformers,TensorFlow,True
ML Engineer,BotWorks,2023-05-21,189924,Berlin,Germany,Hybrid,Lead,Transformers,TensorFlow,True
Data Scientist,SaaSify,2024-11-21,81697,Toronto,Canada,Remote,Junior,LLM Fine-tuning,Azure AI,True
Prompt Engineer,BotWorks,2023-11-21,409752,San Francisco,USA,Onsite,Executive,Azure AI,RAG,False
Chief AI Officer,NeuralFlow,2023-08-25,160460,San Francisco,USA,Onsite,Mid,Python,Transformers,False
Data Scientist,OpenAI Systems,2024-11-29,164661,San Francisco,USA,Remote,Mid,RAG,LLM Fine-tuning,True
GenAI Specialist,GlobalTrust,2024-03-20,74330,Bangalore,India,Onsite,Senior,SQL,MLOps,False
Prompt Engineer,TechNova,2024-09-06,128479,San Francisco,USA,Remote,Junior,MLOps,RAG,True
NLP Engineer,DeepMind,2024-02-20,44521,Bangalore,India,Hybrid,Junior,Transformers,TensorFlow,True
Data Scientist,DeepMind,2024-08-30,170815,San Francisco,USA,Hybrid,Mid,SQL,Azure AI,True
AI Ethicist,OpenAI Systems,2025-08-28,137275,Toronto,Canada,Hybrid,Senior,MLOps,Azure AI,True
GenAI Specialist,NeuralFlow,2023-05-28,104473,Toronto,Canada,Hybrid,Mid,Azure AI,NLP,True
NLP Engineer,DeepMind,2025-07-27,49261,Bangalore,India,Hybrid,Junior,MLOps,Transformers,True
NLP Engineer,NeuralFlow,2025-02-04,187734,San Francisco,USA,Hybrid,Senior,Python,LLM Fine-tuning,True
ML Engineer,OpenAI Systems,2024-05-22,158805,London,UK,Hybrid,Senior,NLP,Transformers,True
Prompt Engineer,TechNova,2025-09-06,99122,Berlin,Germany,Remote,Mid,NLP,Transformers,True
GenAI Specialist,TechNova,2023-02-28,113602,Berlin,Germany,Hybrid,Mid,MLOps,Transformers,True
Prompt Engineer,SaaSify,2025-12-24,104363,London,UK,Hybrid,Mid,Transformers,MLOps,True
Chief AI Officer,OpenAI Systems,2023-02-05,175139,Toronto,Canada,Hybrid,Lead,MLOps,NLP,True
AI Ethicist,TechNova,2024-05-10,76297,Bangalore,India,Remote,Senior,TensorFlow,MLOps,True
Prompt Engineer,DeepMind,2024-04-10,58848,Bangalore,India,Remote,Mid,Python,RAG,True
NLP Engineer,TechNova,2025-09-20,78900,Toronto,Canada,Hybrid,Junior,NLP,Azure AI,True
AI Research Scientist,DeepMind,2025-04-17,110070,London,UK,Hybrid,Mid,TensorFlow,MLOps,True
Data Scientist,GlobalTrust,2024-03-19,73874,Berlin,Germany,Onsite,Junior,SQL,RAG,False
Prompt Engineer,GlobalTrust,2024-01-09,63767,Bangalore,India,Hybrid,Mid,TensorFlow,NLP,True
Prompt Engineer,SaaSify,2024-08-16,85872,London,UK,Hybrid,Junior,Transformers,NLP,True
AI Research Scientist,SaaSify,2025-12-13,131103,San Francisco,USA,Hybrid,Junior,NLP,Azure AI,True
ML Engineer,NeuralFlow,2023-01-27,87725,Bangalore,India,Remote,Senior,MLOps,NLP,True
NLP Engineer,NeuralFlow,2025-01-20,118927,London,UK,Onsite,Mid,SQL,NLP,False
Data Scientist,BotWorks,2025-05-19,261870,Toronto,Canada,Remote,Executive,Transformers,LLM Fine-tuning,True
Chief AI Officer,OpenAI Systems,2025-03-07,306455,London,UK,Onsite,Executive,MLOps,TensorFlow,False
AI Research Scientist,BotWorks,2025-08-22,134459,Berlin,Germany,Hybrid,Senior,RAG,TensorFlow,True
AI Ethicist,NeuralFlow,2024-12-21,81271,Bangalore,India,Hybrid,Senior,SQL,Azure AI,True
Data Scientist,GlobalTrust,2024-07-09,80008,Toronto,Canada,Hybrid,Junior,TensorFlow,MLOps,True
Chief AI Officer,NeuralFlow,2023-09-26,102764,Toronto,Canada,Remote,Mid,Python,Azure AI,True
AI Ethicist,DeepMind,2024-06-01,97336,Bangalore,India,Onsite,Lead,TensorFlow,Azure AI,False
Data Scientist,BotWorks,2025-10-13,93676,London,UK,Hybrid,Junior,Azure AI,Transformers,True
Data Scientist,DeepMind,2025-05-22,193573,San Francisco,USA,Hybrid,Senior,NLP,Transformers,True
Prompt Engineer,SaaSify,2025-08-16,114828,London,UK,Hybrid,Mid,LLM Fine-tuning,Transformers,True
Data Scientist,TechNova,2025-12-05,241839,San Francisco,USA,Hybrid,Lead,Azure AI,MLOps,True
GenAI Specialist,NeuralFlow,2023-05-21,102436,Toronto,Canada,Hybrid,Mid,RAG,Azure AI,True
AI Ethicist,NeuralFlow,2025-12-07,61059,Bangalore,India,Hybrid,Mid,NLP,TensorFlow,True
Data Scientist,SaaSify,2025-05-22,65832,Bangalore,India,Hybrid,Mid,TensorFlow,NLP,True
GenAI Specialist,DeepMind,2025-08-24,117513,San Francisco,USA,Remote,Junior,MLOps,SQL,True
Chief AI Officer,GlobalTrust,2023-07-24,140450,San Francisco,USA,Hybrid,Mid,NLP,MLOps,True
NLP Engineer,TechNova,2024-11-28,66519,Bangalore,India,Onsite,Mid,TensorFlow,Azure AI,False
Chief AI Officer,TechNova,2024-11-20,100167,Berlin,Germany,Remote,Mid,TensorFlow,SQL,True
NLP Engineer,BotWorks,2023-05-29,87720,Toronto,Canada,Remote,Junior,Transformers,Python,True
Chief AI Officer,TechNova,2025-08-30,84852,Bangalore,India,Remote,Senior,Transformers,SQL,True
NLP Engineer,SaaSify,2023-02-13,124695,Toronto,Canada,Hybrid,Senior,MLOps,TensorFlow,True
Data Scientist,OpenAI Systems,2025-07-02,67350,Bangalore,India,Hybrid,Mid,Python,Azure AI,True
Prompt Engineer,DeepMind,2023-03-30,99687,Toronto,Canada,Onsite,Mid,MLOps,Python,False
AI Research Scientist,OpenAI Systems,2023-08-11,92261,London,UK,Remote,Junior,TensorFlow,LLM Fine-tuning,True
AI Research Scientist,GlobalTrust,2024-02-08,56811,Bangalore,India,Onsite,Mid,TensorFlow,Transformers,False
Prompt Engineer,BotWorks,2025-02-21,95656,Berlin,Germany,Hybrid,Mid,NLP,RAG,True
Data Scientist,GlobalTrust,2025-05-11,158444,London,UK,Remote,Senior,Azure AI,LLM Fine-tuning,True
AI Ethicist,GlobalTrust,2023-08-05,260599,Toronto,Canada,Remote,Executive,Transformers,SQL,True
NLP Engineer,OpenAI Systems,2024-01-03,59174,Bangalore,India,Hybrid,Mid,SQL,MLOps,True
ML Engineer,DeepMind,2024-11-27,108809,Toronto,Canada,Hybrid,Mid,Azure AI,SQL,True
Chief AI Officer,SaaSify,2023-01-29,63362,Bangalore,India,Hybrid,Mid,SQL,MLOps,True
NLP Engineer,TechNova,2025-12-25,310599,London,UK,Remote,Executive,SQL,RAG,True
ML Engineer,GlobalTrust,2024-05-06,144133,San Francisco,USA,Remote,Mid,Azure AI,Transformers,True
GenAI Specialist,TechNova,2025-08-09,124361,Toronto,Canada,Hybrid,Senior,Azure AI,SQL,True
AI Research Scientist,TechNova,2023-08-05,123345,Berlin,Germany,Remote,Senior,SQL,NLP,True
AI Ethicist,GlobalTrust,2024-02-26,164337,London,UK,Remote,Senior,Transformers,Azure AI,True
NLP Engineer,GlobalTrust,2025-06-25,149525,Toronto,Canada,Hybrid,Senior,LLM Fine-tuning,Azure AI,True
AI Research Scientist,DeepMind,2024-11-23,389522,San Francisco,USA,Remote,Executive,NLP,LLM Fine-tuning,True
AI Research Scientist,TechNova,2024-12-17,140567,Toronto,Canada,Hybrid,Senior,Azure AI,MLOps,True
Chief AI Officer,OpenAI Systems,2024-01-27,93995,Berlin,Germany,Remote,Mid,TensorFlow,SQL,True
NLP Engineer,NeuralFlow,2024-10-09,87848,Berlin,Germany,Onsite,Junior,TensorFlow,LLM Fine-tuning,False
GenAI Specialist,BotWorks,2024-11-01,101242,Toronto,Canada,Hybrid,Mid,NLP,TensorFlow,True
ML Engineer,OpenAI Systems,2024-11-01,386335,San Francisco,USA,Remote,Executive,RAG,Python,True
Prompt Engineer,TechNova,2024-10-26,113582,San Francisco,USA,Hybrid,Junior,Transformers,MLOps,True
Chief AI Officer,SaaSify,2025-12-13,193704,London,UK,Hybrid,Lead,LLM Fine-tuning,MLOps,True
Chief AI Officer,BotWorks,2024-10-28,63498,Bangalore,India,Hybrid,Mid,MLOps,Azure AI,True
ML Engineer,NeuralFlow,2024-06-30,81131,Toronto,Canada,Hybrid,Junior,LLM Fine-tuning,TensorFlow,True
Data Scientist,SaaSify,2023-06-02,119371,San Francisco,USA,Hybrid,Junior,SQL,TensorFlow,True
Data Scientist,GlobalTrust,2024-02-17,205387,San Francisco,USA,Hybrid,Senior,NLP,MLOps,True
AI Ethicist,GlobalTrust,2025-10-18,108274,Toronto,Canada,Hybrid,Mid,RAG,SQL,True
AI Ethicist,BotWorks,2025-05-05,207149,San Francisco,USA,Hybrid,Senior,RAG,LLM Fine-tuning,True
Chief AI Officer,OpenAI Systems,2025-07-03,249409,San Francisco,USA,Remote,Lead,Transformers,TensorFlow,True
GenAI Specialist,NeuralFlow,2025-05-09,98285,Bangalore,India,Onsite,Lead,Azure AI,RAG,False
GenAI Specialist,GlobalTrust,2024-11-11,155479,London,UK,Hybrid,Senior,Transformers,LLM Fine-tuning,True
Prompt Engineer,BotWorks,2024-01-18,159871,Toronto,Canada,Remote,Lead,TensorFlow,Python,True
AI Ethicist,OpenAI Systems,2025-02-27,210549,San Francisco,USA,Onsite,Senior,RAG,Python,False
ML Engineer,GlobalTrust,2025-01-21,169358,Toronto,Canada,Hybrid,Lead,SQL,MLOps,True
AI Research Scientist,GlobalTrust,2023-02-06,260345,San Francisco,USA,Hybrid,Lead,MLOps,LLM Fine-tuning,True
NLP Engineer,TechNova,2025-12-02,75780,Berlin,Germany,Hybrid,Junior,TensorFlow,Transformers,True
Prompt Engineer,NeuralFlow,2024-12-07,50551,Bangalore,India,Hybrid,Junior,NLP,TensorFlow,True
Prompt Engineer,DeepMind,2023-06-17,120425,San Francisco,USA,Remote,Junior,RAG,LLM Fine-tuning,True
Prompt Engineer,NeuralFlow,2023-05-15,125024,San Francisco,USA,Hybrid,Junior,Transformers,Python,True
Data Scientist,GlobalTrust,2023-08-02,163472,London,UK,Hybrid,Senior,Azure AI,Transformers,True
NLP Engineer,NeuralFlow,2025-05-13,121609,London,UK,Hybrid,Mid,SQL,RAG,True
NLP Engineer,SaaSify,2024-08-11,132889,Toronto,Canada,Hybrid,Senior,MLOps,LLM Fine-tuning,True
AI Research Scientist,GlobalTrust,2024-10-21,96446,Bangalore,India,Onsite,Lead,LLM Fine-tuning,SQL,False
NLP Engineer,BotWorks,2024-03-21,142782,Berlin,Germany,Remote,Senior,LLM Fine-tuning,RAG,True
AI Ethicist,GlobalTrust,2023-02-20,79956,Berlin,Germany,Onsite,Junior,RAG,Python,False
Chief AI Officer,GlobalTrust,2024-07-03,280903,San Francisco,USA,Hybrid,Lead,RAG,Transformers,True
Data Scientist,NeuralFlow,2024-10-10,48696,Bangalore,India,Remote,Junior,TensorFlow,Transformers,True
AI Research Scientist,DeepMind,2024-08-10,81761,Bangalore,India,Remote,Senior,TensorFlow,SQL,True
Chief AI Officer,BotWorks,2024-09-18,104366,London,UK,Onsite,Mid,MLOps,LLM Fine-tuning,False
AI Ethicist,SaaSify,2023-10-07,156983,London,UK,Remote,Senior,LLM Fine-tuning,RAG,True
AI Research Scientist,SaaSify,2025-04-25,273879,San Francisco,USA,Remote,Lead,SQL,NLP,True
AI Research Scientist,SaaSify,2023-11-20,87684,Bangalore,India,Remote,Senior,NLP,RAG,True
AI Research Scientist,TechNova,2024-05-01,109963,Toronto,Canada,Hybrid,Mid,RAG,Azure AI,True
Chief AI Officer,OpenAI Systems,2023-04-15,51592,Bangalore,India,Hybrid,Junior,MLOps,Transformers,True
AI Research Scientist,GlobalTrust,2024-02-23,126858,Berlin,Germany,Hybrid,Senior,NLP,Azure AI,True
AI Ethicist,OpenAI Systems,2024-06-08,130705,Toronto,Canada,Remote,Senior,TensorFlow,NLP,True
ML Engineer,TechNova,2025-10-27,96420,Berlin,Germany,Remote,Mid,Transformers,Azure AI,True
Prompt Engineer,SaaSify,2023-08-30,91490,London,UK,Hybrid,Junior,RAG,NLP,True
NLP Engineer,BotWorks,2025-09-17,109317,San Francisco,USA,Onsite,Junior,TensorFlow,Python,False
Data Scientist,SaaSify,2024-09-02,84722,Berlin,Germany,Onsite,Junior,MLOps,Transformers,False
GenAI Specialist,OpenAI Systems,2025-05-08,58547,Bangalore,India,Onsite,Mid,LLM Fine-tuning,TensorFlow,False
AI Research Scientist,SaaSify,2025-12-06,159804,London,UK,Hybrid,Senior,Python,TensorFlow,True
NLP Engineer,GlobalTrust,2023-12-18,145550,Berlin,Germany,Hybrid,Senior,Azure AI,TensorFlow,True
ML Engineer,NeuralFlow,2023-10-31,130918,Berlin,Germany,Remote,Senior,TensorFlow,MLOps,True
GenAI Specialist,TechNova,2025-07-30,63766,Bangalore,India,Onsite,Mid,SQL,TensorFlow,False
GenAI Specialist,NeuralFlow,2025-07-16,287844,Berlin,Germany,Remote,Executive,Transformers,LLM Fine-tuning,True
AI Ethicist,SaaSify,2024-05-04,206123,London,UK,Remote,Lead,SQL,Python,True
AI Ethicist,DeepMind,2023-03-02,58961,Bangalore,India,Hybrid,Mid,TensorFlow,Azure AI,True
GenAI Specialist,TechNova,2025-12-08,143491,Toronto,Canada,Remote,Senior,Python,Azure AI,True
AI Ethicist,BotWorks,2024-08-07,135115,Toronto,Canada,Remote,Senior,Transformers,SQL,True
GenAI Specialist,TechNova,2025-08-29,94104,Berlin,Germany,Remote,Mid,Azure AI,Transformers,True
ML Engineer,GlobalTrust,2025-07-22,61584,Bangalore,India,Hybrid,Mid,Azure AI,MLOps,True
GenAI Specialist,OpenAI Systems,2025-02-07,183480,Toronto,Canada,Remote,Lead,SQL,Python,True
GenAI Specialist,TechNova,2025-01-26,106513,London,UK,Onsite,Mid,NLP,Azure AI,False
AI Ethicist,NeuralFlow,2025-04-05,59005,Bangalore,India,Hybrid,Mid,Python,NLP,True
Data Scientist,SaaSify,2025-06-16,144150,San Francisco,USA,Remote,Mid,RAG,Python,True
ML Engineer,TechNova,2023-05-31,139489,London,UK,Hybrid,Senior,MLOps,LLM Fine-tuning,True
Data Scientist,TechNova,2024-01-26,77359,Bangalore,India,Onsite,Senior,Python,Transformers,False
NLP Engineer,TechNova,2023-06-14,220446,San Francisco,USA,Remote,Senior,TensorFlow,LLM Fine-tuning,True
Chief AI Officer,TechNova,2023-05-15,191394,San Francisco,USA,Hybrid,Senior,TensorFlow,LLM Fine-tuning,True
Prompt Engineer,BotWorks,2025-01-19,249273,San Francisco,USA,Hybrid,Lead,NLP,LLM Fine-tuning,True
Prompt Engineer,OpenAI Systems,2025-03-05,113486,San Francisco,USA,Remote,Junior,NLP,Azure AI,True
AI Research Scientist,GlobalTrust,2025-02-08,145407,San Francisco,USA,Onsite,Mid,RAG,NLP,False
ML Engineer,SaaSify,2025-09-19,142635,Toronto,Canada,Hybrid,Senior,NLP,Azure AI,True
Prompt Engineer,SaaSify,2025-09-25,161270,San Francisco,USA,Onsite,Mid,Transformers,SQL,False
Chief AI Officer,TechNova,2024-03-11,75047,Toronto,Canada,Hybrid,Junior,Transformers,MLOps,True
Prompt Engineer,DeepMind,2025-03-26,94449,Berlin,Germany,Onsite,Mid,TensorFlow,Azure AI,False
GenAI Specialist,SaaSify,2024-05-20,86494,Bangalore,India,Hybrid,Senior,Azure AI,Transformers,True
GenAI Specialist,GlobalTrust,2025-08-15,112538,London,UK,Hybrid,Mid,SQL,Transformers,True
ML Engineer,SaaSify,2025-08-14,112466,Toronto,Canada,Hybrid,Mid,RAG,Python,True
Prompt Engineer,BotWorks,2023-05-19,148222,London,UK,Remote,Senior,LLM Fine-tuning,TensorFlow,True
ML Engineer,TechNova,2024-11-09,107376,Toronto,Canada,Remote,Mid,Python,Transformers,True
AI Research Scientist,OpenAI Systems,2023-03-01,113869,San Francisco,USA,Hybrid,Junior,Azure AI,Python,True
ML Engineer,NeuralFlow,2025-07-26,76884,Bangalore,India,Hybrid,Senior,Transformers,Python,True
Chief AI Officer,TechNova,2023-11-08,187866,Toronto,Canada,Remote,Lead,Transformers,RAG,True
Data Scientist,BotWorks,2025-11-13,158716,San Francisco,USA,Onsite,Mid,RAG,LLM Fine-tuning,False
Data Scientist,GlobalTrust,2025-09-19,148793,Toronto,Canada,Hybrid,Senior,RAG,Python,True
Chief AI Officer,OpenAI Systems,2025-10-18,108066,Berlin,Germany,Hybrid,Mid,Azure AI,RAG,True
Data Scientist,OpenAI Systems,2024-09-28,60512,Bangalore,India,Remote,Mid,SQL,NLP,True
GenAI Specialist,GlobalTrust,2024-06-10,97693,Berlin,Germany,Onsite,Mid,Transformers,NLP,False
AI Ethicist,TechNova,2023-03-07,269323,San Francisco,USA,Onsite,Lead,MLOps,Azure AI,False
GenAI Specialist,DeepMind,2025-12-23,112385,Berlin,Germany,Onsite,Mid,Transformers,Python,False
AI Research Scientist,SaaSify,2024-07-09,114227,London,UK,Hybrid,Mid,Python,MLOps,True
GenAI Specialist,NeuralFlow,2025-04-22,76404,Bangalore,India,Hybrid,Senior,Transformers,MLOps,True
NLP Engineer,TechNova,2023-06-24,211299,San Francisco,USA,Hybrid,Senior,MLOps,LLM Fine-tuning,True
Prompt Engineer,TechNova,2025-08-12,145410,Toronto,Canada,Hybrid,Senior,Azure AI,Transformers,True
AI Research Scientist,GlobalTrust,2023-03-04,112857,San Francisco,USA,Remote,Junior,LLM Fine-tuning,Transformers,True
AI Research Scientist,TechNova,2024-01-07,100115,Toronto,Canada,Hybrid,Mid,LLM Fine-tuning,NLP,True
Data Scientist,NeuralFlow,2025-04-14,277342,Berlin,Germany,Remote,Executive,NLP,LLM Fine-tuning,True
NLP Engineer,BotWorks,2023-03-19,146864,Berlin,Germany,Hybrid,Senior,Azure AI,LLM Fine-tuning,True
GenAI Specialist,OpenAI Systems,2025-12-08,172375,Toronto,Canada,Onsite,Lead,RAG,TensorFlow,False
AI Research Scientist,OpenAI Systems,2024-01-25,79810,Toronto,Canada,Hybrid,Junior,Transformers,Python,True
AI Research Scientist,BotWorks,2023-02-05,128598,Toronto,Canada,Hybrid,Senior,NLP,TensorFlow,True
AI Ethicist,SaaSify,2023-12-09,66747,Bangalore,India,Hybrid,Mid,Azure AI,SQL,True
Data Scientist,TechNova,2024-03-30,86395,London,UK,Remote,Junior,NLP,SQL,True
GenAI Specialist,BotWorks,2025-04-19,95373,Toronto,Canada,Hybrid,Mid,NLP,LLM Fine-tuning,True
ML Engineer,GlobalTrust,2024-09-19,65727,Bangalore,India,Hybrid,Mid,Transformers,LLM Fine-tuning,True
AI Ethicist,DeepMind,2025-12-18,194403,London,UK,Hybrid,Lead,SQL,RAG,True
Chief AI Officer,TechNova,2024-06-16,95020,Berlin,Germany,Onsite,Mid,TensorFlow,RAG,False
NLP Engineer,SaaSify,2023-06-19,168975,Berlin,Germany,Remote,Lead,Azure AI,NLP,True
Prompt Engineer,DeepMind,2023-07-14,87796,London,UK,Remote,Junior,Transformers,Python,True
GenAI Specialist,TechNova,2024-05-15,174719,Toronto,Canada,Remote,Lead,Python,MLOps,True
Prompt Engineer,TechNova,2023-08-08,113231,London,UK,Remote,Mid,LLM Fine-tuning,RAG,True
GenAI Specialist,GlobalTrust,2023-02-09,106134,London,UK,Remote,Mid,Python,MLOps,True
AI Research Scientist,DeepMind,2024-04-01,123671,Berlin,Germany,Remote,Senior,SQL,Python,True
AI Ethicist,NeuralFlow,2023-07-05,122665,Berlin,Germany,Onsite,Senior,LLM Fine-tuning,RAG,False
ML Engineer,BotWorks,2024-08-24,148282,Toronto,Canada,Hybrid,Senior,NLP,TensorFlow,True
ML Engineer,BotWorks,2025-10-02,130853,San Francisco,USA,Hybrid,Junior,MLOps,SQL,True
AI Ethicist,OpenAI Systems,2024-05-22,85562,Toronto,Canada,Remote,Junior,RAG,TensorFlow,True
Prompt Engineer,TechNova,2025-09-14,152318,London,UK,Hybrid,Senior,Python,Transformers,True
GenAI Specialist,SaaSify,2023-05-30,136847,Toronto,Canada,Remote,Senior,Python,Azure AI,True
NLP Engineer,DeepMind,2025-06-21,105344,London,UK,Hybrid,Mid,LLM Fine-tuning,TensorFlow,True
AI Ethicist,OpenAI Systems,2024-06-21,205196,London,UK,Remote,Lead,Transformers,Python,True
AI Research Scientist,DeepMind,2024-11-06,132193,Berlin,Germany,Hybrid,Senior,Transformers,SQL,True
Chief AI Officer,GlobalTrust,2024-05-01,88240,Bangalore,India,Hybrid,Senior,NLP,TensorFlow,True
Prompt Engineer,NeuralFlow,2025-06-29,95860,Berlin,Germany,Hybrid,Mid,NLP,RAG,True
Data Scientist,OpenAI Systems,2024-07-26,145976,Toronto,Canada,Hybrid,Senior,TensorFlow,LLM Fine-tuning,True
NLP Engineer,GlobalTrust,2024-09-08,62910,Bangalore,India,Hybrid,Mid,MLOps,Transformers,True
AI Ethicist,BotWorks,2025-10-05,128073,Toronto,Canada,Hybrid,Senior,LLM Fine-tuning,Azure AI,True
GenAI Specialist,BotWorks,2023-01-12,137909,Toronto,Canada,Hybrid,Senior,NLP,Azure AI,True
ML Engineer,TechNova,2025-12-05,171577,San Francisco,USA,Remote,Mid,NLP,LLM Fine-tuning,True
AI Research Scientist,DeepMind,2023-09-22,56633,Bangalore,India,Remote,Mid,SQL,NLP,True
AI Research Scientist,GlobalTrust,2023-11-14,74272,Berlin,Germany,Remote,Junior,Python,MLOps,True
NLP Engineer,DeepMind,2024-08-25,99366,Toronto,Canada,Remote,Mid,Transformers,MLOps,True
ML Engineer,SaaSify,2024-05-28,97327,Toronto,Canada,Remote,Mid,LLM Fine-tuning,RAG,True
Data Scientist,NeuralFlow,2024-11-21,110136,Berlin,Germany,Hybrid,Mid,NLP,SQL,True
Prompt Engineer,SaaSify,2023-07-28,49857,Bangalore,India,Remote,Junior,SQL,NLP,True
Data Scientist,TechNova,2025-07-10,142934,London,UK,Hybrid,Senior,SQL,NLP,True
GenAI Specialist,SaaSify,2024-07-15,187477,London,UK,Remote,Lead,RAG,TensorFlow,True
Data Scientist,BotWorks,2024-05-16,66249,Bangalore,India,Hybrid,Mid,NLP,Azure AI,True
NLP Engineer,NeuralFlow,2025-05-10,78116,Berlin,Germany,Remote,Junior,Python,SQL,True
AI Ethicist,TechNova,2025-04-04,144957,Berlin,Germany,Hybrid,Senior,MLOps,RAG,True
NLP Engineer,OpenAI Systems,2024-05-15,94363,London,UK,Remote,Junior,Python,LLM Fine-tuning,True
Chief AI Officer,DeepMind,2025-09-10,215337,San Francisco,USA,Remote,Senior,MLOps,Python,True
AI Research Scientist,DeepMind,2023-07-08,149479,London,UK,Hybrid,Senior,Python,Transformers,True
Prompt Engineer,OpenAI Systems,2024-05-13,132592,Berlin,Germany,Remote,Senior,SQL,LLM Fine-tuning,True
ML Engineer,NeuralFlow,2023-07-01,135625,Toronto,Canada,Remote,Senior,Azure AI,SQL,True
Prompt Engineer,OpenAI Systems,2024-06-26,138227,Toronto,Canada,Remote,Senior,Python,MLOps,True
ML Engineer,BotWorks,2024-12-05,68590,Bangalore,India,Hybrid,Mid,Transformers,NLP,True
Prompt Engineer,GlobalTrust,2025-07-21,139848,Toronto,Canada,Hybrid,Senior,Transformers,TensorFlow,True
Data Scientist,BotWorks,2025-02-11,214335,San Francisco,USA,Hybrid,Senior,Transformers,TensorFlow,True
Prompt Engineer,DeepMind,2025-07-23,125495,London,UK,Hybrid,Mid,TensorFlow,LLM Fine-tuning,True
ML Engineer,GlobalTrust,2025-04-25,61088,Bangalore,India,Hybrid,Mid,NLP,TensorFlow,True
GenAI Specialist,GlobalTrust,2024-03-31,138285,Toronto,Canada,Onsite,Senior,RAG,NLP,False
Prompt Engineer,BotWorks,2023-03-07,142705,Toronto,Canada,Hybrid,Senior,SQL,NLP,True
AI Research Scientist,OpenAI Systems,2023-12-18,146826,Toronto,Canada,Remote,Senior,MLOps,SQL,True
AI Ethicist,BotWorks,2024-06-05,124348,San Francisco,USA,Remote,Junior,Transformers,SQL,True
Data Scientist,BotWorks,2023-04-30,130511,Toronto,Canada,Hybrid,Senior,Transformers,TensorFlow,True
GenAI Specialist,TechNova,2023-04-20,192601,San Francisco,USA,Remote,Senior,TensorFlow,Azure AI,True
Prompt Engineer,BotWorks,2025-05-01,142642,Toronto,Canada,Onsite,Senior,TensorFlow,NLP,False
ML Engineer,GlobalTrust,2023-09-28,121846,London,UK,Hybrid,Mid,RAG,LLM Fine-tuning,True
